#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:combined_alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:combined_alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:combined_alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.combined_alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:combined_alignment" name="distribution" x="@birthRate.t:combined_alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@combined_alignment" id="treeLikelihood.combined_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:combined_alignment">
#            <siteModel id="SiteModel.s:combined_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:combined_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:combined_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:combined_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:combined_alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:combined_alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:combined_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
3061000	-70079.55403556814	-70092.44070469377	12.886669125618976	-70092.44070469377	0.308952777295132	12.886669125618976	8.37672912765483
3062000	-70077.55058588568	-70090.6075244855	13.056938599829875	-70090.6075244855	0.3121910293829231	13.056938599829875	7.210789658290788
3063000	-70078.43804841068	-70090.73306488643	12.295016475752318	-70090.73306488643	0.3073158818371171	12.295016475752318	4.44987235450082
3064000	-70075.6415067064	-70088.8609782196	13.21947151319982	-70088.8609782196	0.30975058451327975	13.21947151319982	6.269122342300179
3065000	-70077.52292461367	-70090.4431959035	12.92027128983164	-70090.4431959035	0.30852451711921824	12.92027128983164	5.188515499822087
3066000	-70084.9824743231	-70097.60580094845	12.623326625359075	-70097.60580094845	0.3170180630907237	12.623326625359075	5.01971646562906
3067000	-70082.2022766705	-70095.64603215909	13.443755488579907	-70095.64603215909	0.3041362274938868	13.443755488579907	6.027688303354694
3068000	-70081.31926329661	-70094.56722898904	13.247965692426234	-70094.56722898904	0.30902730732878514	13.247965692426234	6.91049678149907
3069000	-70081.01240059575	-70093.94123058992	12.928829994170224	-70093.94123058992	0.30556482932388357	12.928829994170224	8.152611320296275
3070000	-70078.26993966284	-70091.48136907119	13.211429408341766	-70091.48136907119	0.31012813515661514	13.211429408341766	6.839578051510763
3071000	-70078.16142564632	-70090.95156114831	12.790135501982196	-70090.95156114831	0.30988834565437157	12.790135501982196	8.310232686906213
3072000	-70080.51135340844	-70093.49758477157	12.98623136313588	-70093.49758477157	0.3020167168661086	12.98623136313588	8.632222664725061
3073000	-70078.52542752893	-70090.51397282338	11.988545294445121	-70090.51397282338	0.31056904508709365	11.988545294445121	4.2635553902007475
3074000	-70076.56896961975	-70089.84980349633	13.28083387658248	-70089.84980349633	0.3070680166707754	13.28083387658248	6.7465893229773535
3075000	-70078.73628561178	-70092.02279741195	13.286511800171777	-70092.02279741195	0.305152958963154	13.286511800171777	6.57974656029461
3076000	-70080.04110192636	-70092.94083464156	12.899732715207016	-70092.94083464156	0.30656329013545297	12.899732715207016	8.59630951250634
3077000	-70080.4273380123	-70092.02622249283	11.598884480519125	-70092.02622249283	0.3093280071160747	11.598884480519125	10.333236748712983
3078000	-70081.93182997787	-70095.17020497039	13.23837499251745	-70095.17020497039	0.3070937343659722	13.23837499251745	7.125291865214269
3079000	-70082.1152375109	-70095.46913707445	13.353899563564479	-70095.46913707445	0.30724934613328925	13.353899563564479	6.465124030320983
3080000	-70079.23506199186	-70092.66815514387	13.433093152003767	-70092.66815514387	0.3083969767007987	13.433093152003767	6.38997954885021
3081000	-70079.34720697317	-70092.37241752484	13.0252105516646	-70092.37241752484	0.30135609123824203	13.0252105516646	8.393486676455746
3082000	-70078.33740198794	-70091.42763674523	13.090234757280886	-70091.42763674523	0.3136194481850008	13.090234757280886	6.2980222207696945
3083000	-70079.36054355519	-70092.6790644916	13.318520936421795	-70092.6790644916	0.3041557651766608	13.318520936421795	7.244932507181866
3084000	-70078.85902372515	-70091.0022908561	12.14326713094287	-70091.0022908561	0.3056162565761207	12.14326713094287	9.509711700216076
3085000	-70077.69173419852	-70090.85184147705	13.160107278525732	-70090.85184147705	0.31338215973550676	13.160107278525732	7.100618048761119
3086000	-70086.07793229366	-70099.32277261652	13.24484032286009	-70099.32277261652	0.3115750459857044	13.24484032286009	7.3921959085521145
3087000	-70077.1944806923	-70090.51505373424	13.320573041945899	-70090.51505373424	0.30528823889945217	13.320573041945899	5.959015958209429
3088000	-70078.11147852665	-70091.21139295009	13.099914423435358	-70091.21139295009	0.30885426456509635	13.099914423435358	5.718589041474371
3089000	-70079.23835844357	-70092.77416553	13.535807086434666	-70092.77416553	0.3017616784706918	13.535807086434666	6.456549563535769
3090000	-70078.18523123108	-70090.45453209885	12.269300867773941	-70090.45453209885	0.3054928481918833	12.269300867773941	4.3394743200613375
3091000	-70077.85418731901	-70091.03658292454	13.182395605533262	-70091.03658292454	0.3098596226281354	13.182395605533262	6.548899516327767
3092000	-70079.16571388794	-70092.23614602066	13.070432132719464	-70092.23614602066	0.31118055093496966	13.070432132719464	6.2935562654844235
3093000	-70081.5799842183	-70094.67586277642	13.095878558111387	-70094.67586277642	0.3147598269732987	13.095878558111387	6.335619525825132
3094000	-70081.94103810439	-70095.27086291202	13.329824807627826	-70095.27086291202	0.30777539815145905	13.329824807627826	6.512806907133525
3095000	-70079.34765638324	-70092.6386370748	13.29098069155145	-70092.6386370748	0.30867616779806994	13.29098069155145	5.909504829519733
3096000	-70079.39135812907	-70092.54184144034	13.150483311268555	-70092.54184144034	0.30837006164866193	13.150483311268555	5.506221290824266
3097000	-70082.6665915636	-70095.05719742324	12.390605859642164	-70095.05719742324	0.3086175345937812	12.390605859642164	8.86155927580376
3098000	-70082.20294279327	-70095.16977439217	12.966831598891611	-70095.16977439217	0.30361484846081954	12.966831598891611	8.749141436927983
3099000	-70084.10330157104	-70096.80268484172	12.699383270676446	-70096.80268484172	0.30579621311867594	12.699383270676446	8.895233656082484
3100000	-70079.1670094467	-70092.3176111193	13.15060167261139	-70092.3176111193	0.31147712744290296	13.15060167261139	6.253969605114277
3101000	-70076.89768720794	-70088.82552339573	11.927836187798748	-70088.82552339573	0.30730692550117034	11.927836187798748	9.929608452127887
3102000	-70080.49449222979	-70093.83345459485	13.338962365055451	-70093.83345459485	0.3110421631472923	13.338962365055451	6.63624678645227
3103000	-70081.3842582781	-70094.54530885593	13.161050577828258	-70094.54530885593	0.3085884355236101	13.161050577828258	5.569417035506611
3104000	-70078.54025249346	-70091.70204714326	13.1617946498008	-70091.70204714326	0.30673680924849156	13.1617946498008	7.399003210418121
3105000	-70079.79854661738	-70091.57791743684	11.77937081945738	-70091.57791743684	0.30289392294653406	11.77937081945738	10.171867431599951
3106000	-70086.14347801493	-70099.27244743377	13.128969418840597	-70099.27244743377	0.30840795590004844	13.128969418840597	6.739788394265603
3107000	-70076.52613072265	-70089.26776597314	12.74163525050222	-70089.26776597314	0.30539080217344755	12.74163525050222	4.847196140814105
3108000	-70078.96103632968	-70091.9646474304	13.003611100724903	-70091.9646474304	0.3045755592126712	13.003611100724903	5.174816299822066
3109000	-70078.82926961253	-70091.97526772274	13.145998110209106	-70091.97526772274	0.3053578527118205	13.145998110209106	7.62719549200285
3110000	-70082.05052236687	-70094.06623066109	12.01570829422247	-70094.06623066109	0.3078208827219474	12.01570829422247	9.708010722799504
3111000	-70078.81990059397	-70092.09729092443	13.277390330455269	-70092.09729092443	0.30547720288949326	13.277390330455269	7.426717630595117
3112000	-70077.98706660625	-70091.17080170978	13.183735103540503	-70091.17080170978	0.30679920827498897	13.183735103540503	5.767342925286105
3113000	-70080.04119512097	-70092.84327371394	12.80207859296647	-70092.84327371394	0.3054091618672838	12.80207859296647	4.9152700194818895
3114000	-70086.12485070614	-70099.01062681439	12.885776108248482	-70099.01062681439	0.3133462986811213	12.885776108248482	5.2053177833175335
3115000	-70077.47794904922	-70090.66945130931	13.191502260092868	-70090.66945130931	0.3112990358419318	13.191502260092868	6.645771883633488
3116000	-70076.77447627457	-70089.82448811345	13.050011838876415	-70089.82448811345	0.3068759085630171	13.050011838876415	5.3667667903732195
3117000	-70081.1445440086	-70092.93397471061	11.789430702020699	-70092.93397471061	0.3144042615438215	11.789430702020699	4.172707052599
3118000	-70078.82794555512	-70092.07674460683	13.248799051713668	-70092.07674460683	0.31066086642994395	13.248799051713668	6.39036793010263
3119000	-70079.53981312142	-70091.77528883012	12.235475708694395	-70091.77528883012	0.3105239369213368	12.235475708694395	9.183206225215873
3120000	-70080.56723309332	-70092.60547990352	12.038246810204539	-70092.60547990352	0.31324814474601886	12.038246810204539	9.599287229545372
3121000	-70079.14408464808	-70090.03393829103	10.889853642950715	-70090.03393829103	0.3094368788070284	10.889853642950715	11.031963129256457
3122000	-70081.14626044908	-70094.1003456862	12.954085237114676	-70094.1003456862	0.3090239928381561	12.954085237114676	8.383897050748663
3123000	-70083.60612849006	-70096.50473761231	12.898609122242206	-70096.50473761231	0.3122774377027147	12.898609122242206	5.3925684434180985
3124000	-70080.96431939218	-70091.60415074031	10.63983134813171	-70091.60415074031	0.313562721240296	10.63983134813171	3.439392714444286
3125000	-70077.75578522104	-70091.03364532307	13.277860102030818	-70091.03364532307	0.31107149339753215	13.277860102030818	5.88848515982421
3126000	-70077.69455296156	-70089.5677048616	11.873151900043062	-70089.5677048616	0.30778752482410054	11.873151900043062	4.115938821245407
3127000	-70077.20757100776	-70089.96842984758	12.760858839807366	-70089.96842984758	0.3077027916622463	12.760858839807366	5.0532499787350265
3128000	-70082.2761842376	-70095.6417145603	13.365530322693541	-70095.6417145603	0.30255494969164	13.365530322693541	5.672458036898767
3129000	-70080.47818581657	-70093.65332060117	13.17513478459593	-70093.65332060117	0.30475336256215463	13.17513478459593	7.751577481345989
3130000	-70080.48711630142	-70093.5431599701	13.056043668672281	-70093.5431599701	0.3103250694195962	13.056043668672281	7.034128512087639
3131000	-70080.16123030227	-70093.3562899302	13.1950596279295	-70093.3562899302	0.3127523677488771	13.1950596279295	6.8963527032866345
3132000	-70079.51358897671	-70092.58640122172	13.072812245011914	-70092.58640122172	0.3021568880426475	13.072812245011914	5.338518162233771
3133000	-70081.4251736829	-70094.12434725219	12.699173569288558	-70094.12434725219	0.30783687700352186	12.699173569288558	8.646755068254574
3134000	-70078.80661194085	-70092.03719385831	13.230581917468047	-70092.03719385831	0.30484360082837475	13.230581917468047	5.639377991606432
3135000	-70081.7355944574	-70093.76764887533	12.032054417944057	-70093.76764887533	0.31220938728757175	12.032054417944057	4.320618044453938
3136000	-70081.62800235949	-70091.90145202343	10.273449663946309	-70091.90145202343	0.31098986366033116	10.273449663946309	11.544995825943989
3137000	-70077.31940068459	-70090.48044747586	13.161046791265742	-70090.48044747586	0.3029570080650997	13.161046791265742	5.444765173103802
3138000	-70076.58143534289	-70088.6310414252	12.049606082303523	-70088.6310414252	0.30679309247513625	12.049606082303523	9.659874868403488
3139000	-70080.65206615182	-70093.70151845826	13.049452306445641	-70093.70151845826	0.3099608563768425	13.049452306445641	5.351220188937477
3140000	-70077.23307395946	-70090.415720154	13.182646194536337	-70090.415720154	0.30829962384791526	13.182646194536337	5.732540991003288
3141000	-70076.04504450435	-70088.98193495529	12.936890450933408	-70088.98193495529	0.30209587260981013	12.936890450933408	8.711939139577481
3142000	-70077.6930996447	-70090.98085861812	13.287758973417954	-70090.98085861812	0.30248138240478406	13.287758973417954	6.066667303217157
3143000	-70081.13393433	-70094.08823236501	12.954298035014768	-70094.08823236501	0.3125991166642216	12.954298035014768	5.26901184487553
3144000	-70080.44685322723	-70093.87038859328	13.423535366052914	-70093.87038859328	0.3028483867109091	13.423535366052914	8.020055217145108
3145000	-70080.4174113249	-70092.6997303546	12.282319029686601	-70092.6997303546	0.306567377813807	12.282319029686601	9.691981800004609
3146000	-70079.72514463535	-70092.99982470208	13.27468006673736	-70092.99982470208	0.3121569269867408	13.27468006673736	7.069751528744408
3147000	-70078.44400017701	-70091.49033891047	13.046338733456206	-70091.49033891047	0.3036477313897523	13.046338733456206	8.365676266930333
3148000	-70079.19419436132	-70092.37865610872	13.184461747396714	-70092.37865610872	0.30744056881308907	13.184461747396714	6.896459454664925
3149000	-70079.72355651858	-70092.82780305736	13.104246538779512	-70092.82780305736	0.31155540033721313	13.104246538779512	6.459140742771617
3150000	-70078.28802250754	-70090.10662057596	11.818598068416328	-70090.10662057596	0.30998184589463773	11.818598068416328	9.8987770096905
3151000	-70082.76069971787	-70095.96459219554	13.203892477677083	-70095.96459219554	0.31174427800392446	13.203892477677083	6.013337366265615
3152000	-70080.15483702203	-70093.06513765421	12.910300632185686	-70093.06513765421	0.3078562351792174	12.910300632185686	8.141452394421938
3153000	-70077.69665948866	-70090.44259657236	12.745937083701858	-70090.44259657236	0.31360782176624463	12.745937083701858	5.01283157891228
3154000	-70075.13156049296	-70088.43424288009	13.302682387130666	-70088.43424288009	0.30383263029758245	13.302682387130666	5.699055386794773
3155000	-70081.48734633594	-70094.48578085077	12.99843451482664	-70094.48578085077	0.3137966870293333	12.99843451482664	5.601360999292649
3156000	-70082.1902951273	-70094.945404564	12.755109436703465	-70094.945404564	0.30706810433695964	12.755109436703465	4.929148807188756
3157000	-70078.49646736628	-70091.87090412769	13.374436761408287	-70091.87090412769	0.3033723717261306	13.374436761408287	7.644814169781122
3158000	-70077.82916605214	-70090.61815352095	12.788987468818387	-70090.61815352095	0.31375214950979724	12.788987468818387	8.403267869698153
3159000	-70084.73435711644	-70098.09935535424	13.364998237797536	-70098.09935535424	0.3038898132690197	13.364998237797536	7.227495553391461
3160000	-70078.20014066798	-70089.8343005466	11.6341598786304	-70089.8343005466	0.3080404264357633	11.6341598786304	10.330321727089908
3161000	-70082.17289390089	-70092.88585203841	10.712958137526481	-70092.88585203841	0.3019482707685263	10.712958137526481	11.603342222362878
3162000	-70081.03862098289	-70094.22294419484	13.184323211953153	-70094.22294419484	0.307128434605751	13.184323211953153	7.7581919183614465
3163000	-70084.96301061177	-70098.06691935417	13.103908742406837	-70098.06691935417	0.30921814578891954	13.103908742406837	7.064659741934121
3164000	-70080.7522732634	-70093.23414440172	12.481871138329584	-70093.23414440172	0.310209402766689	12.481871138329584	4.67658868256216
3165000	-70077.84303819426	-70089.90040638947	12.057368195211245	-70089.90040638947	0.307089594229212	12.057368195211245	9.951929430224155
3166000	-70082.8674621971	-70095.86525928334	12.997797086236787	-70095.86525928334	0.30816927069555916	12.997797086236787	5.254137595632853
3167000	-70081.26306792369	-70092.72434099039	11.461273066695757	-70092.72434099039	0.30777129640921763	11.461273066695757	10.387856400717457
3168000	-70078.37106588186	-70090.73526698729	12.364201105425359	-70090.73526698729	0.30265636657537215	12.364201105425359	9.823086885759498
3169000	-70080.28450509887	-70092.01081692615	11.726311827285464	-70092.01081692615	0.30759416247509275	11.726311827285464	10.163477967523178
3170000	-70087.23140537895	-70100.3623465118	13.130941132861757	-70100.3623465118	0.3065662852699098	13.130941132861757	7.7676327186239655
3171000	-70079.5240347264	-70092.72231620202	13.198281475619794	-70092.72231620202	0.3085108257818298	13.198281475619794	5.954755595086671
3172000	-70080.24796681412	-70093.19467436055	12.94670754644126	-70093.19467436055	0.30667218306248695	12.94670754644126	5.165278467696059
3173000	-70084.93215175383	-70098.20868613046	13.276534376621715	-70098.20868613046	0.29967322549252934	13.276534376621715	7.923890618143139
3174000	-70079.84704234177	-70092.91914620291	13.07210386113793	-70092.91914620291	0.30864372985720345	13.07210386113793	6.882959592616687
3175000	-70080.64280359082	-70093.42060846912	12.77780487830766	-70093.42060846912	0.3056272707473396	12.77780487830766	4.876350175965949
3176000	-70080.1672502943	-70093.07442654016	12.90717624586683	-70093.07442654016	0.30554779895135975	12.90717624586683	8.512625862410403
3177000	-70079.86255674019	-70093.14172605416	13.279169313976508	-70093.14172605416	0.30375670819402206	13.279169313976508	6.168533379922363
3178000	-70079.46452420767	-70092.15165544627	12.68713123860132	-70092.15165544627	0.30705410044591397	12.68713123860132	4.782622131652551
3179000	-70086.55159947932	-70099.61889637863	13.067296899302734	-70099.61889637863	0.31192375259074046	13.067296899302734	5.572363835642371
3180000	-70077.58997062172	-70090.77431193503	13.184341313320097	-70090.77431193503	0.3077475969809159	13.184341313320097	5.88725164025474
3181000	-70076.67204998521	-70089.15112627804	12.479076292833621	-70089.15112627804	0.30754394803433877	12.479076292833621	8.958358829884839
3182000	-70078.19354940654	-70091.50298679859	13.309437392051407	-70091.50298679859	0.3074560207955119	13.309437392051407	6.151916847321414
3183000	-70081.73483073372	-70094.71304527485	12.978214541127802	-70094.71304527485	0.30743671998453126	12.978214541127802	8.00698938799542
3184000	-70080.49426923289	-70093.41395416863	12.919684935739115	-70093.41395416863	0.3079183322942528	12.919684935739115	8.423868109206996
3185000	-70079.12767536707	-70092.54961713272	13.421941765662613	-70092.54961713272	0.3086472902613458	13.421941765662613	6.56376844471693
3186000	-70084.3669831057	-70096.14242006076	11.775436955048725	-70096.14242006076	0.3076003153951423	11.775436955048725	10.07462246816653
3187000	-70085.56490088066	-70098.36995743438	12.805056553712314	-70098.36995743438	0.30935178514769807	12.805056553712314	5.349932162636074
3188000	-70082.51055775503	-70095.14028091796	12.629723162925284	-70095.14028091796	0.29965677839516225	12.629723162925284	9.163059523264991
3189000	-70078.64918188231	-70091.89498788447	13.245806002164887	-70091.89498788447	0.31043885290628886	13.245806002164887	6.628059369821434
3190000	-70080.66998069317	-70091.721723979	11.051743285833023	-70091.721723979	0.30170176120985004	11.051743285833023	11.17554250820602
3191000	-70080.17257782127	-70091.32728556449	11.154707743224336	-70091.32728556449	0.306738819531497	11.154707743224336	10.883027657842385
3192000	-70078.52214875877	-70091.94827723123	13.426128472466509	-70091.94827723123	0.3042522541526509	13.426128472466509	6.328007030082621
3193000	-70083.25137537606	-70094.95017622075	11.698800844686454	-70094.95017622075	0.311671156059828	11.698800844686454	10.070244136094562
3194000	-70082.2261697308	-70095.52070957544	13.294539844648344	-70095.52070957544	0.3020781213876278	13.294539844648344	5.858285260662143
3195000	-70079.37651852159	-70092.45834186672	13.081823345133156	-70092.45834186672	0.3047237945820175	13.081823345133156	7.573994038658924
3196000	-70083.45362994522	-70096.46657857069	13.012948625468505	-70096.46657857069	0.30896282707862155	13.012948625468505	5.29611750899386
3197000	-70079.50225601354	-70091.2253326743	11.723076660756906	-70091.2253326743	0.3084771805135456	11.723076660756906	3.9558683152298313
3198000	-70077.83195686752	-70090.98594132425	13.153984456726716	-70090.98594132425	0.31363390907604405	13.153984456726716	6.021878758484205
3199000	-70075.96086947051	-70087.90638798468	11.945518514177541	-70087.90638798468	0.31043191865160163	11.945518514177541	4.228893299656027
3200000	-70080.26096445211	-70090.71478232037	10.453817868249981	-70090.71478232037	0.30822741816361837	10.453817868249981	3.345827038398484
3201000	-70081.75701859937	-70094.85585641212	13.098837812744408	-70094.85585641212	0.30355771662101166	13.098837812744408	7.959757673833786
3202000	-70078.89342836605	-70092.30919683445	13.415768468403327	-70092.30919683445	0.3044279647239892	13.415768468403327	7.12015626827679
3203000	-70088.81845566073	-70099.91426936218	11.095813701453187	-70099.91426936218	0.300579846215576	11.095813701453187	11.286984658525498
3204000	-70082.3316277473	-70095.51560922946	13.18398148215918	-70095.51560922946	0.30439742690023425	13.18398148215918	7.865578560973253
3205000	-70075.53402907068	-70088.69593086446	13.161901793773582	-70088.69593086446	0.3110507600545013	13.161901793773582	6.1505135097345685
3206000	-70081.33207571106	-70094.72175926217	13.389683551114171	-70094.72175926217	0.304900851044895	13.389683551114171	6.156605385257163
3207000	-70080.64033783315	-70093.35881869358	12.718480860431434	-70093.35881869358	0.30229881033574807	12.718480860431434	9.37303114155615
3208000	-70079.21938357278	-70092.14207302882	12.922689456045434	-70092.14207302882	0.306972946262694	12.922689456045434	8.020995962699953
3209000	-70081.07414817375	-70094.12301992584	13.048871752088354	-70094.12301992584	0.316040512253012	13.048871752088354	6.276357022099398
3210000	-70080.16696853035	-70093.57571599698	13.408747466635496	-70093.57571599698	0.30695532543113924	13.408747466635496	6.350709949735597
3211000	-70080.24971214286	-70093.48112658488	13.231414442023375	-70093.48112658488	0.30528358417826745	13.231414442023375	6.313341703624535
3212000	-70085.63813011588	-70098.1681427067	12.530012590803654	-70098.1681427067	0.2967042938944599	12.530012590803654	9.91772473910735
3213000	-70078.42088923327	-70091.89816567657	13.477276443297114	-70091.89816567657	0.30393308297613864	13.477276443297114	6.65868166016831
3214000	-70081.71291048655	-70094.49049344359	12.777582957046016	-70094.49049344359	0.3097004761593806	12.777582957046016	8.191400096922724
3215000	-70083.15358022581	-70096.2816888531	13.12810862728461	-70096.2816888531	0.30973281477679987	13.12810862728461	5.771058788214033
3216000	-70081.29736907606	-70093.74553457234	12.448165496294436	-70093.74553457234	0.30715762330474045	12.448165496294436	9.258223731878775
3217000	-70083.15790351834	-70094.26068769	11.102784171658401	-70094.26068769	0.30418243638605863	11.102784171658401	10.758150664517546
3218000	-70084.83773056361	-70097.92781952157	13.090088957967266	-70097.92781952157	0.3092523728636492	13.090088957967266	5.416810817900397
3219000	-70079.72775691196	-70093.06190990342	13.334152991454244	-70093.06190990342	0.30594291109496374	13.334152991454244	6.459051972256344
3220000	-70084.79985577635	-70097.84740428464	13.047548508293302	-70097.84740428464	0.30707807018579464	13.047548508293302	5.854768339675599
3221000	-70078.34717290636	-70091.69121024496	13.344037338595008	-70091.69121024496	0.3074721552638375	13.344037338595008	6.471792008535802
3222000	-70084.00212229574	-70096.46430727436	12.462184978614628	-70096.46430727436	0.3074929652860458	12.462184978614628	4.678660389635399
3223000	-70084.82355908286	-70091.63508592678	6.811526843935576	-70091.63508592678	0.31163577208253596	6.811526843935576	14.66112706697055
3224000	-70085.04170870098	-70098.76817799681	13.726469295826448	-70098.76817799681	0.30068998399809677	13.726469295826448	7.315882580683351
3225000	-70082.02245325931	-70094.15859405517	12.136140795858122	-70094.15859405517	0.30990187515566964	12.136140795858122	9.25999987918693
3226000	-70083.74432804683	-70092.96010457021	9.215776523379906	-70092.96010457021	0.30405171245173696	9.215776523379906	2.825053897090384
3227000	-70082.69433487201	-70095.21575150953	12.52141663752438	-70095.21575150953	0.31155054416108735	12.52141663752438	4.832172118345268
3228000	-70081.47268244454	-70094.59435862664	13.121676182095145	-70094.59435862664	0.3108587151421685	13.121676182095145	5.826703689240447
3229000	-70080.92260064106	-70094.1826176181	13.260016977044112	-70094.1826176181	0.30861797666314356	13.260016977044112	6.0810624552556405
3230000	-70077.33497529132	-70090.6650907561	13.330115464770877	-70090.6650907561	0.3045352706221369	13.330115464770877	7.464602120731362
3231000	-70077.79151033422	-70091.27846513678	13.486954802558902	-70091.27846513678	0.30263697240765997	13.486954802558902	5.9578262650847
3232000	-70077.88356665678	-70089.45636877092	11.572802114136378	-70089.45636877092	0.3107830670692044	11.572802114136378	3.9869959833982533
3233000	-70081.83381099632	-70092.29414611525	10.460335118925212	-70092.29414611525	0.3029349077719681	10.460335118925212	11.923490396870251
3234000	-70079.23408189914	-70092.37913150509	13.145049605951225	-70092.37913150509	0.30915227743715923	13.145049605951225	6.212994805021985
3235000	-70082.28413021051	-70095.02281915017	12.738688939661367	-70095.02281915017	0.30634669736496944	12.738688939661367	8.305841269487203
3236000	-70081.18870494502	-70094.2445381011	13.055833156094675	-70094.2445381011	0.30696105292482784	13.055833156094675	5.393313629622773
3237000	-70077.67554223195	-70090.91553470353	13.239992471570039	-70090.91553470353	0.3089787351768049	13.239992471570039	6.890790613396363
3238000	-70084.19557175381	-70096.8332913069	12.637719553092374	-70096.8332913069	0.3060039268317277	12.637719553092374	5.015845646772877
3239000	-70086.6599727997	-70097.95221856463	11.292245764944738	-70097.95221856463	0.3138696433453753	11.292245764944738	10.23504140481915
3240000	-70085.18011710535	-70096.17609773955	10.99598063419553	-70096.17609773955	0.3100982744565761	10.99598063419553	11.235205628007757
3241000	-70078.62996692712	-70091.73292079265	13.10295386552393	-70091.73292079265	0.3039984170719715	13.10295386552393	7.957694409975403
3242000	-70081.40742113013	-70094.39707677413	12.989655643986785	-70094.39707677413	0.3132443782227617	12.989655643986785	5.5053505167533885
3243000	-70078.00134428633	-70091.17459514736	13.17325086102754	-70091.17459514736	0.3101062793297525	13.17325086102754	7.057321901624247
3244000	-70083.99363258002	-70097.17127185044	13.17763927042409	-70097.17127185044	0.30633446940103126	13.17763927042409	6.873098174621615
3245000	-70079.46244531081	-70092.79858483952	13.33613952871189	-70092.79858483952	0.31049778720719773	13.33613952871189	6.658701662460837
3246000	-70076.20575999774	-70089.12870597713	12.922945979387567	-70089.12870597713	0.30499384787335404	12.922945979387567	8.503179142093856
3247000	-70077.23123582864	-70090.47626548108	13.24502965243753	-70090.47626548108	0.30802182875513423	13.24502965243753	7.461622652210928
3248000	-70087.13102291549	-70100.38485847041	13.253835554916147	-70100.38485847041	0.30841216169526875	13.253835554916147	6.142129849540414
3249000	-70081.667605521	-70092.43806871293	10.770463191932308	-70092.43806871293	0.30039431375862785	10.770463191932308	11.65820586249688
3250000	-70078.84366422075	-70092.12627652605	13.282612305297778	-70092.12627652605	0.3084514960657259	13.282612305297778	7.290163497818103
3251000	-70081.7227152615	-70094.80740679482	13.084691533328307	-70094.80740679482	0.30667669357640054	13.084691533328307	8.138174137893825
3252000	-70086.26075020013	-70099.0014501885	12.740699988373603	-70099.0014501885	0.30954693240784387	12.740699988373603	8.577764841516302
3253000	-70078.68767379344	-70091.5535096913	12.865835897854371	-70091.5535096913	0.30776636359326676	12.865835897854371	8.125581713278274
3254000	-70076.71907943522	-70089.92964335614	13.210563920915668	-70089.92964335614	0.30748625011043484	13.210563920915668	7.00720604033737
3255000	-70076.41798577772	-70089.46427302081	13.046287243100455	-70089.46427302081	0.3055231380847906	13.046287243100455	5.37495092280427
3256000	-70079.06414654337	-70092.00729896303	12.943152419657896	-70092.00729896303	0.3030305350071482	12.943152419657896	8.612590212467545
3257000	-70081.34695748045	-70093.54423298316	12.197275502708788	-70093.54423298316	0.3060819761629889	12.197275502708788	9.497699635529498
3258000	-70081.00410463613	-70092.01345792717	11.00935329103455	-70092.01345792717	0.3083234928136308	11.00935329103455	11.264060233634883
3259000	-70083.27896549295	-70094.96599810559	11.6870326126419	-70094.96599810559	0.30904600465868315	11.6870326126419	10.426352566946221
3260000	-70080.14276029628	-70093.48900749926	13.346247202975167	-70093.48900749926	0.30565220178990743	13.346247202975167	7.083192301297642
3261000	-70083.89431507827	-70097.15156327923	13.257248200957712	-70097.15156327923	0.30592288106888077	13.257248200957712	7.9491627019391276
3262000	-70084.57622666976	-70097.57331927407	12.99709260431797	-70097.57331927407	0.31464393958549675	12.99709260431797	5.620621656749033
