"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol"
"259292",0.979211254496784,3.45054847309997,1.86744084363714,1.84774178248103,0.0646397064565538,NA,"259292","TAS2R46"
"259289",1.41464476429104,2.57439068051775,1.57298676302554,1.63662577526468,0.101708686561838,0.19359579022674,"259289","TAS2R43"
"259293",2.60043990154722,0.771375033647703,0.940365186350277,0.820293057255283,0.412049063299973,0.56194367438759,"259293","TAS2R30"
"100129361",507.072707964181,-0.184708258703399,0.221734479379735,-0.833015502235326,0.404835986379654,0.554820259444953,"100129361","SMIM10L1"
"353164",2.51890924120308,0.0782021376612395,0.81140748482088,0.0963783784648016,0.923220063659207,0.953120392182831,"353164","TAS2R42"
"5544",3.45814197306959,1.48338657126035,0.920391912573055,1.61169014090246,0.107029384159783,0.201645923750048,"5544","PRB3"
"107987183",12.3803525066489,0.83987639541211,0.574850013774861,1.46103570546498,0.144005642963724,0.253751219631559,"107987183",NA
"5545",2.73950796551886,0.156107927775704,0.964300833301119,0.161887164653063,0.871394710611952,0.922431788837963,"5545","PRB4"
"5542",1.82831783433817,0.0391500777929662,0.965706961159086,0.0405403288653697,0.967662355669164,0.981876557301999,"5542","PRB1"
"653247",3.67730212421342,0.0843777467178971,1.05211826275159,0.0801979679520295,0.93607980629736,0.961649486653865,"653247","PRB2"
"440084",2.36579297362129,0.750062875761839,0.941129300342904,0.796981748935615,0.425461631116943,0.574383091954294,"440084","LOC440084"
"338817",33.1866470501852,-0.740068973512595,0.50855821319039,-1.45522961642846,0.145605704360413,0.255984434745597,"338817","LINC01252"
"2120",2345.82623946591,1.1029400626203,0.155502818964266,7.09273355921442,1.31488464106888e-12,2.77760431573889e-11,"2120","ETV6"
"79370",142.119221987622,10.0307598675316,1.19572476110059,8.38885351700747,4.90905908249422e-17,1.62096434583522e-15,"79370","BCL2L14"
"103504734",172.297643142893,-0.191542804487994,0.275468987419476,-0.695333461244836,0.486846349069902,0.630889343130609,"103504734","MIR1244-4"
"4040",7.10191924814293,0.470081347523219,0.58326529926565,0.805947736158943,0.420272984979442,0.570036404902198,"4040","LRP6"
"54682",9.78851146235702,-0.592627916172664,0.544150114186934,-1.08908902290348,0.27611463011425,0.41822320739343,"54682","MANSC1"
"503693",5.81456004867931,-1.01445069549371,0.567909310935795,-1.78628995151022,0.0740523230540139,0.149888186103329,"503693","LOH12CR2"
"118426",216.291056957437,-0.401937080950389,0.169425991971105,-2.37234603896514,0.0176755279408407,0.0464306340871217,"118426","BORCS5"
"107984485",118.172538333862,-0.481932884646568,0.189647733594651,-2.54120033765677,0.011047259941368,0.0312439757228897,"107984485",NA
"80824",243.275646416234,1.9468692005243,0.289955123335114,6.71438110191354,1.88866103779682e-11,3.42949612315696e-10,"80824","DUSP16"
"1389",811.006662179434,0.309293690497037,0.233062470493561,1.32708492208994,0.184480592429231,0.308091267034816,"1389","CREBL2"
"2842",10.8827387393557,0.693178370814919,0.47100031877314,1.47171529017328,0.141097776869961,0.249970711396943,"2842","GPR19"
"1027",151.908619333455,1.76459144592599,0.345728374965713,5.10398212498753,3.32579701817031e-07,3.13954699051041e-06,"1027","CDKN1B"
"105369663",52.9909486121818,0.908567639062995,0.318271055298973,2.85469766708606,0.00430778153848298,0.0141380273901358,"105369663","LOC105369663"
"81575",2.93243916957481,-0.158177835962351,0.896839298071534,-0.176372552253764,0.860001266753642,0.915639542707726,"81575","APOLD1"
"107984129",1.69325971940592,-1.25551753807385,1.21648762136522,-1.03208410510978,0.302032719285658,0.446924718551413,"107984129",NA
"51202",408.713283545327,0.508141794054896,0.262900834114875,1.93282686137413,0.0532575301376666,0.115446693740082,"51202","DDX47"
"107984492",5.03330459779797,0.19407152171567,0.59757895642399,0.324762978397073,0.745360465951503,0.837948195306748,"107984492",NA
"112267864",0.617934849578903,-2.74903170241214,1.83625696412906,-1.49708442560816,0.134371291705623,NA,"112267864",NA
"387841",1865.04741695165,-1.44751098078033,0.288448017670507,-5.01827328358975,5.2137974694192e-07,4.72632364838823e-06,"387841","RPL13AP20"
"9052",9.02368198024105,1.56659873497239,0.61539713453458,2.54567115616681,0.0109067880670994,0.0308954878819672,"9052","GPRC5A"
"100506314",52.8335090772553,0.4211649669414,0.427760675273709,0.984580844585377,0.324830002616002,0.471688783170397,"100506314","GPRC5D-AS1"
"55507",15.5141881918024,-0.261894016124518,0.454577382241431,-0.576126367821405,0.564529770061434,0.697986430702152,"55507","GPRC5D"
"50865",3966.65037931585,0.459806257959506,0.188672415013354,2.43706138985374,0.0148071653158131,0.0400902537086314,"50865","HEBP1"
"93164",167.053121553268,0.587318148745113,0.275518144446923,2.13168591826901,0.0330326752172865,0.0779965155069695,"93164","HTR7P1"
"57613",188.73323722088,1.13574242738929,0.231361768892179,4.90894598890527,9.15671901129897e-07,7.96261717833503e-06,"57613","FAM234B"
"83445",58.9820896587051,-0.0596758983379809,0.25165245847201,-0.237136162707579,0.812551158553019,0.88647067039162,"83445","GSG1"
"105369666",0.759901128478146,0.663699277935195,1.53315643157894,0.432897298843585,0.665089382452637,NA,"105369666","LOC105369666"
"2012",13646.6715973467,1.43855428791227,0.345408629877462,4.16478965341025,3.11639751034088e-05,0.000191012684684637,"2012","EMP1"
"283422",0.2928032887214,0.57602499585236,2.5471920105577,0.226141175641581,0.821091620441907,NA,"283422","LINC01559"
"2904",4.58292359229928,-0.998417009431042,0.807375044025599,-1.23662109303367,0.21622778533266,0.348102808766182,"2904","GRIN2B"
"105369668",0.400812608925413,-1.16426738101086,2.08412302251877,-0.558636591233364,0.57640976215628,NA,"105369668","LOC105369668"
"105369667",1.73872201015638,0.220010839150137,0.975574605758318,0.225519235383461,0.821575363082647,0.892711579406317,"105369667","LOC105369667"
"55729",307.800057649019,0.33760675027947,0.28207698845051,1.19686030446508,0.231361008572164,0.365737669329852,"55729","ATF7IP"
"79887",1870.43478992928,0.178500478020521,0.323221617355968,0.552254145253954,0.580774242368494,0.711480440645559,"79887","PLBD1"
"101928317",17.3396034870181,0.515139161148691,0.465191920661488,1.10736910567187,0.268134377459928,0.409304929369814,"101928317","LOC101928317"
"101928290",4.90627597951807,0.351354327889748,0.623019693673314,0.563953806689751,0.572785569869101,0.70489930645923,"101928290","PLBD1-AS1"
"144608",16.2173008778988,0.15981201825401,0.34398751372478,0.464586683753508,0.642227470149006,0.763243475785986,"144608","C12orf60"
"2984",3.78544371069469,0.7661813931261,0.70024516160288,1.09416163815012,0.273884092957235,0.415872924137465,"2984","GUCY2C"
"105369669",6.88748146912778,1.675309765256,0.547041577860775,3.06249073755482,0.00219503268591458,0.00792711230149016,"105369669","LOC105369669"
"121504",6.59434257016046,-0.193113298490502,0.552125747858543,-0.349763254547547,0.726516377899793,0.824967991120648,"121504","H4C16"
"55766",686.517424503763,-0.926877571308498,0.33412642001904,-2.77403256903684,0.00553661349993384,0.0174832915986109,"55766","H2AJ"
"51729",1030.8175255567,0.887954415819774,0.199356853815623,4.4540952509263,8.42476953509073e-06,5.90723524118606e-05,"51729","WBP11"
"440087",1.38925516903123,-1.37256700502502,1.16059644693257,-1.18263933053792,0.236952118069301,0.372552232644554,"440087","SMCO3"
"420",3.3976605478429,-0.198937503225355,0.755621497799529,-0.26327665875665,0.792337348863281,0.871971878418584,"420","ART4"
"121506",10.1757029189329,-1.86734248081506,0.48367200798058,-3.86076194198534,0.000113033991177767,0.000594648199011803,"121506","ERP27"
"397",8257.74706869405,-1.16196652702518,0.174175070918945,-6.67125623026688,2.53622959980028e-11,4.53463048031879e-10,"397","ARHGDIB"
"5149",1.87060358427815,1.14545550511395,1.05931981547676,1.08131226130083,0.279558235098928,0.422093407372418,"5149","PDE6H"
"85004",1.76355209819555,4.27530619557898,1.50535404340648,2.84006690273628,0.00451040732043516,0.0147152253349242,"85004","RERG"
"5800",848.065626814818,1.35417599045876,0.318771464212458,4.2481092020088,2.15582310407423e-05,0.000137607365066477,"5800","PTPRO"
"105369673",0.223830416400176,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105369673","LOC105369673"
"105369672",5.1212250159105,0.0240601074403134,0.70627537356113,0.0340661848635601,0.972824373395081,0.985010594939937,"105369672","LOC105369672"
"2059",183.991381976606,0.489111508063118,0.478283805348738,1.0226386563653,0.306478725269297,0.451866378209131,"2059","EPS8"
"102724146",21.1017875025684,0.199276329095859,0.379136631779368,0.525605579604939,0.599162279205004,0.727212779850561,"102724146","LOC102724146"
"11171",703.980648391038,0.194564033050923,0.299086646226553,0.650527315430675,0.515351663377003,0.655589338036373,"11171","STRAP"
"51071",451.301487026989,0.186307541746981,0.276041302460952,0.674926324742056,0.49972257453099,0.641632981737543,"51071","DERA"
"101928362",0.579665994488842,0.893896489981905,1.93058247900624,0.463019062745267,0.643350703226461,NA,"101928362","LOC101928362"
"729025",0.269473346264957,0.576024522152114,2.60778511578156,0.220886498149783,0.825180810691491,NA,"729025","SLC15A5"
"4257",2632.87249912028,-0.118109315167352,0.369661506242773,-0.319506665348554,0.749342337844148,0.84076152627167,"4257","MGST1"
"107984494",28.6705599827119,-0.0786356745549853,0.352099526673281,-0.223333655963567,0.823275835011446,0.89376664474334,"107984494",NA
"55885",3.21147237723207,0.87069091475951,0.88356413904001,0.985430345447828,0.324412730071723,0.471247287095732,"55885","LMO3"
"728622",114.262350812479,0.226785841333777,0.199063974996629,1.13926109100161,0.254594271790877,0.393513050462774,"728622","SKP1P2"
"5288",0.461342559200424,-2.32037134628222,3.10055418022118,-0.748373100874728,0.454235142802318,NA,"5288","PIK3C2G"
"102724227",0.230671279600212,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"102724227","LOC102724227"
"54477",61.4132837474682,-0.865563470218196,0.266030432260911,-3.25362577078885,0.001139422742343,0.00447824109724847,"54477","PLEKHA5"
"112268092",26.3650733529926,-0.923686362883237,0.345926730919224,-2.67017920363872,0.00758107742682557,0.0227393250121212,"112268092",NA
"121536",344.900578768374,0.501146194248597,0.194439522961781,2.57738851965349,0.00995499871910095,0.0285995822759411,"121536","AEBP2"
"101928387",49.3387359287758,-0.600453233332914,0.429660952547592,-1.39750477620236,0.162261831396227,0.278417717481593,"101928387","LOC101928387"
"105369682",0.287692464144386,-0.578121681087674,2.55986319701908,-0.225840850308285,0.821325203799728,NA,"105369682","LOC105369682"
"105369686",0.591464501396465,2.69561984257754,1.65169365415922,1.63203378289283,0.102672369635646,NA,"105369686","LOC105369686"
"105369687",0.351851629322601,1.97687482874425,2.82564578263562,0.699618770651544,0.484165416937521,NA,"105369687","LOC105369687"
"5139",2.2111407648552,1.77419139970502,0.958604292063335,1.85080685992568,0.0641973438367492,0.13399533463424,"5139","PDE3A"
"53919",1.40269089489685,-0.0333046447200918,1.07607310761951,-0.0309501691699818,0.975309279854804,0.986496837963935,"53919","SLCO1C1"
"115072896",0.223830416400176,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"115072896","SLCO1B3-SLCO1B7"
"3375",0.59093806018745,0.743401846806041,1.97790724684213,0.375852734243698,0.707026380974818,NA,"3375","IAPP"
"79912",345.046905005152,0.627825770804857,0.226310143153491,2.77418308369433,0.00553405241234166,0.0174797425909681,"79912","PYROXD1"
"5965",477.980423954949,1.34995464334815,0.288392543908908,4.68096236140748,2.85531363797054e-06,2.21710627679507e-05,"5965","RECQL"
"51026",475.176380681572,1.13727408761669,0.339322220629588,3.35160510710606,0.000803445334899882,0.00329401267191517,"51026","GOLT1B"
"80763",0.207208649690419,-0.00105256637919715,3.16074699792792,-0.000333011905061424,0.999734294947299,NA,"80763","SPX"
"2998",0.588801279782145,0.859640918253905,2.16159249851128,0.397688703511856,0.690859665402223,NA,"2998","GYS2"
"3945",2593.87294466882,-0.584578563556211,0.268180311094087,-2.17979672397024,0.0292725328934913,0.0706435917674412,"3945","LDHB"
"105369689",0.443952750069429,-0.00104595755185407,2.06536053085218,-0.000506428556288185,0.99959592849106,NA,"105369689","LOC105369689"
"3764",0.250595099723162,-0.00105225013531215,3.1070400206187,-0.000338666424741648,0.999729783293602,NA,"3764","KCNJ8"
"55907",701.67718443197,0.486576932121713,0.237281093214052,2.05063507391535,0.0403024980629373,0.0918455068435749,"55907","CMAS"
"105369690",8.39460264895547,0.195368632979262,0.502283573559261,0.38896082464901,0.697305126315321,0.803492360215398,"105369690","LOC105369690"
"107984497",0.225535118643697,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"107984497","SULT6B2P"
"6489",3.2039979353808,-0.508485075435715,0.781290570014682,-0.650827099354546,0.515158104799558,0.655519457565779,"6489","ST8SIA1"
"112268093",0.651161399759848,-0.0320613657717291,1.76568176243626,-0.0181580658835663,0.98551275569299,NA,"112268093","LOC112268093"
"9847",426.400834894918,0.912073922496884,0.379438104569033,2.4037488895134,0.0162279161077703,0.0432626728209785,"9847","C2CD5"
"105369691",1.03947640654337,1.21825881218,1.3006273972038,0.936670113822845,0.348928273903604,NA,"105369691","ETNK1-DT"
"55500",711.52719613053,1.45661438734447,0.413725315398672,3.5207282057199,0.000430363494287094,0.00191337505414615,"55500","ETNK1"
"107984516",0.481240771870677,-1.53565638247171,1.97978578478331,-0.775667950681738,0.437945067872963,NA,"107984516","LINC02955"
"6660",4.64422466379268,2.42455404256639,0.944909213886703,2.56591216059102,0.0102904883940417,0.0293893116580661,"6660","SOX5"
"101928471",0.179065000090967,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"101928471","SOX5-AS1"
"144360",3.1628958939166,-0.262931523481323,0.737599834487799,-0.356469065186148,0.721489314953968,0.821378607336337,"144360","LINC00477"
"105369698",0.179065000090967,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"105369698","LOC105369698"
"586",1916.93055157529,-1.17529514664261,0.211138323997537,-5.56647000123161,2.59951508617557e-08,2.99723188167812e-07,"586","BCAT1"
"105369699",22.3175492133809,0.0254583369535941,0.370634972282574,0.0686884370268883,0.945237622380843,0.967344555827302,"105369699","LOC105369699"
"107984475",18.3103107079919,1.5857365127937,0.593286120214093,2.6728023103279,0.00752205640822292,0.0225972320463313,"107984475","LOC107984475"
"196415",1.2116015360692,-0.518919618496471,1.20043641733728,-0.432275804867282,0.66554097001497,0.780412236992282,"196415","LINC02909"
"645177",0.646000988121135,-0.913393717706921,1.91451925323313,-0.477087768203133,0.633299624391906,NA,"645177",NA
"4033",37.3415750157377,-1.5796397056548,0.326052636081305,-4.84473833623876,1.26778649075143e-06,1.06891712126775e-05,"4033","IRAG2"
"55259",1.37423681793815,-0.825410400976801,1.08369895963537,-0.761660231965643,0.446262816114257,0.594150249074194,"55259","DNAI7"
"144363",89.0659828357729,-0.277536696718914,0.260117915513113,-1.06696494230872,0.285987667065272,0.429239645494034,"144363","ETFRF1"
"3845",330.756520724815,0.979760412211565,0.283257490711395,3.45890380427687,0.000542378578336366,0.00233537070891218,"3845","KRAS"
"160492",3.62325284583442,1.58093902601164,0.834703978945245,1.8940116087734,0.0582234690095782,0.124085336910553,"160492","LMNTD1"
"100506451",29.6505671195624,-0.955192400937301,0.28494667151208,-3.35217953544969,0.000801780055224331,0.00328863583903593,"100506451","RASSF8-AS1"
"11228",45.1108013724649,-0.00920457899812155,0.322492909804766,-0.0285419577245711,0.977229904222964,0.987581286755215,"11228","RASSF8"
"107984501",1.567561023057,0.980976064072667,1.18370542072069,0.828733270035551,0.407255355237566,0.557086462250282,"107984501","LOC107984501"
"79365",491.494863091384,0.573348462522852,0.294448742944627,1.94719276703,0.0515116285197566,0.112405249373023,"79365","BHLHE41"
"8082",21.1233152318442,0.705716597580129,0.403691251027135,1.74815925731492,0.0804364543732305,0.160315087444729,"8082","SSPN"
"101928554",0.425452143099211,-0.00104601012036689,2.08482042765096,-0.000501726722596184,0.999599680011094,NA,"101928554","ITPR2-AS1"
"105369705",0.382516455101337,1.07695459230207,2.38073618480748,0.452362004313872,0.651008214487828,NA,"105369705","LOC105369705"
"105369704",9.12222730524895,-1.55376105253079,0.625305485178337,-2.48480317118546,0.0129623082275716,0.0357904843114267,"105369704","LOC105369704"
"107984482",1.29867535229831,2.47666235240056,1.42093046576853,1.74298631218455,0.0813360057954538,0.161637432039642,"107984482","LOC107984482"
"3709",671.616743480657,0.376507842319131,0.256610664633881,1.4672338067333,0.142312463359097,0.251433806507015,"3709","ITPR2"
"105369706",3.83788244281906,1.31818993152375,0.873037306987236,1.50988957857104,0.131071602310297,0.2364367167905,"105369706",NA
"55726",249.373935090909,0.548006547757997,0.248895483794577,2.20175368151833,0.0276827125232758,0.067542801051183,"55726","INTS13"
"26127",487.405656483216,0.561863389615782,0.249820034178922,2.24907258323956,0.0245078785380489,0.0610115393527152,"26127","FGFR1OP2"
"51768",782.473330005091,-0.0725226835520523,0.245836803247539,-0.295003362368926,0.767991311157385,0.854360130736837,"51768","TM7SF3"
"9412",124.215382403406,0.836958215289331,0.284664224547301,2.94015946900366,0.00328043365888332,0.0112334826633046,"9412","MED21"
"728858",2.78582443766583,0.596867772971513,0.841392368714407,0.709381015522507,0.478088065520515,0.6229729682201,"728858","C12orf71"
"23012",80.6399566214388,0.146740453975279,0.36217443702241,0.40516513308254,0.68535613236636,0.795541607919116,"23012","STK38L"
"56938",298.650816170263,3.85648050899546,0.328454810561915,11.7412818597415,7.82907199240819e-32,7.11925651997149e-30,"56938","BMAL2"
"101928646",3.89501424345054,3.63583557031763,1.05553959053818,3.44452790109356,0.000572057591221214,0.00244706517200269,"101928646","BMAL2-AS1"
"341346",7.66402967053902,1.90086124967755,0.59015259977353,3.22096564584653,0.00127759461614115,0.00495272690577016,"341346","SMCO2"
"8496",98.0938295300967,0.111653178535397,0.303450818788267,0.367944891304786,0.712914326224472,0.814944049887218,"8496","PPFIBP1"
"107984461",0.926412767787569,-0.160668761594788,1.48593509814101,-0.108126365543013,0.913895454079807,NA,"107984461","MRPS35-DT"
"387849",2.09372105762729,-0.831334675581943,0.959811541202374,-0.866143654139139,0.386411388257231,0.536646623746574,"387849","REP15"
"60488",679.886717978859,0.0819055001304541,0.301297668476365,0.271842462454631,0.785743153891383,0.867334926031162,"60488","MRPS35"
"100287284",7.6805483941,-1.64157080225417,0.649874386811504,-2.52598169056677,0.0115375494084002,0.0324179375592212,"100287284","MANSC4"
"57542",195.956393156986,-0.252480725121776,0.185617557117701,-1.36022006238169,0.173760295666165,0.294093785285201,"57542","KLHL42"
"105369709",0.207341337143769,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105369709","LOC105369709"
"5744",1.49438456374686,1.54357544407745,1.74545250574567,0.884341131595571,0.37651209091269,0.526985627967563,"5744","PTHLH"
"105369710",0.188774623748768,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105369710","LOC105369710"
"729291",17.8587346568198,0.38174394839413,0.35152916539147,1.08595242152671,0.277500042589382,0.41984395905402,"729291","LOC729291"
"55297",390.315982140797,-0.120391221451298,0.15062876268552,-0.799257852915174,0.424140912280914,0.573211976603042,"55297","CCDC91"
"101928705",17.3002061636177,0.278706799083211,0.468784873268502,0.594530273854588,0.552157500102274,0.687672835525619,"101928705",NA
"55711",201.775222399696,2.47360065976623,0.307918027129044,8.03330900379399,9.4878307982224e-16,2.80288341563222e-14,"55711","FAR2"
"100506606",22.8491728829416,1.34734740115848,0.423981476431493,3.1778449674232,0.00148374065148796,0.00563642275228267,"100506606","LOC100506606"
"51290",791.756430689003,-0.69748672286454,0.164737812326746,-4.23392002730449,2.29652640856971e-05,0.00014551126365023,"51290","ERGIC2"
"101055625",6.47602980150869,0.774003107239085,0.761429417218726,1.01651327061448,0.309385031303261,0.454998682399938,"101055625","OVCH1-AS1"
"341350",8.02935687213107,0.68202945732542,0.653832545340114,1.04312558649193,0.296890131857161,0.440997025236272,"341350","OVCH1"
"83857",202.248485608702,1.51790780742609,0.45426195095256,3.34148128462692,0.000833326343327121,0.00340393120658222,"83857","TMTC1"
"105369714",1.03792004018666,2.10078217222932,1.34416975216433,1.56288457529023,0.118079746336321,NA,"105369714","LOC105369714"
"105369719",1.05747834308615,1.35139352667937,1.39826493576535,0.966478878296182,0.333804610997794,NA,"105369719","LOC105369719"
"105369720",3.96635223557616,-0.027711442189427,0.89179794896909,-0.0310736778677964,0.975210781547996,0.986440070550787,"105369720",NA
"10526",445.565021480637,0.314772923614981,0.302662413680966,1.0400132602748,0.298333740060208,0.442379204717598,"10526","IPO8"
"65981",134.883984991848,-0.0389693400815843,0.253921445431886,-0.15347006242542,0.878027597329071,0.925704812948376,"65981","CAPRIN2"
"645485",0.315703426290489,-0.578121657514241,2.4967115026499,-0.23155324790255,0.81688502334692,NA,"645485","LOC645485"
"100287314",1.72635940021365,0.193003032628865,1.01656005154999,0.189858958489058,0.849419653823274,0.909132879142621,"100287314","LINC00941"
"107984476",0.320599342805282,-1.79242563733311,2.47315958129287,-0.724751306341541,0.468604613338615,NA,"107984476","LOC107984476"
"441631",0.888381132802595,-0.274392072474816,1.31701677936881,-0.208343642065305,0.834960657764415,NA,"441631","TSPAN11"
"100506660",2.68069812502279,-1.82080552246957,0.851388936366699,-2.1386295319268,0.0324656838041385,0.0769308482569769,"100506660","DDX11-AS1"
"1663",365.69069151146,-0.179262355062551,0.330736578616134,-0.542009462069844,0.587811987572569,0.717232813608754,"1663","DDX11"
"144203",1.53059958331829,-0.0637422547942235,1.00323522354673,-0.0635366993683458,0.949339136396649,0.969921692173693,"144203","OVOS2"
"58516",74.7219631079128,1.34395504071459,0.309121158307884,4.34766435293963,1.37594957318578e-05,9.18312216576598e-05,"58516","SINHCAF"
"79857",3.69109065314601,1.0232239652238,0.734810376048335,1.39250070300653,0.163770828910656,0.280531355865427,"79857","FLJ13224"
"101929027",0.484348691072862,1.47424804726069,1.96794419185249,0.749131023818784,0.453778237782608,NA,"101929027","LINC02387"
"160518",160.964155593937,-0.0199868262232068,0.306659359497209,-0.06517598633212,0.948033880598435,0.969013422895762,"160518","DENND5B"
"100874249",5.6199297730927,0.451803091450571,0.555929364408439,0.812698735443364,0.416390806428489,0.566354752138405,"100874249","DENND5B-AS1"
"254013",48.3969360110905,-0.115098952068687,0.215350420578913,-0.534472845510462,0.593014431730968,0.721754382330312,"254013","ETFBKMT"
"196394",29.7811895421678,0.108913003245041,0.283930721169752,0.383590063084176,0.701282306144158,0.806538748319245,"196394","AMN1"
"105369722",2.28869837255245,-1.04776559703387,1.10562188905134,-0.947670815320855,0.343297062816543,0.491489072897067,"105369722","LOC105369722"
"105369724",1.43466598209925,-0.454636049753487,1.2226548053111,-0.371843342682324,0.710009491011303,0.812721194928068,"105369724","LOC105369724"
"107984470",0.205611298520747,-0.00105256637919711,3.16074699792792,-0.00033301190506141,0.999734294947299,NA,"107984470","LOC107984470"
"440093",901.610281439313,2.06844837366817,0.239907829068313,8.62184607188949,6.58832295607555e-18,2.36681435330992e-16,"440093","H3-5"
"107984532",0.179065000090967,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"107984532",NA
"105369723",0.970020014590277,3.41897920678616,1.46112260780133,2.33996735697011,0.0192854254175795,NA,"105369723","LINC02422"
"105369725",11.7003631024933,-1.17326240081747,0.416047276486544,-2.82002182714785,0.00480203829890175,0.0155000900665743,"105369725","LOC105369725"
"55196",414.18951826021,0.925890924897751,0.250076699259,3.7024278057142,0.000213546137255789,0.00103824990166615,"55196","RESF1"
"102724618",3.70545028969258,-0.778454632738581,0.744672481868105,-1.0453651124394,0.295854254553367,0.439654720188179,"102724618",NA
"636",63.8972314981238,-0.403303238466424,0.264950661629487,-1.5221824168547,0.127963379595303,0.231962273290692,"636","BICD1"
"121512",378.233781170963,0.646448018929436,0.238130859404343,2.71467553825847,0.00663407316062188,0.0203793334792975,"121512","FGD4"
"10059",715.994537323821,0.747256695241228,0.275996374600141,2.70748735857071,0.00677946526401986,0.0207220551314493,"10059","DNM1L"
"51067",452.204829850049,-0.0399993653443243,0.244788232141938,-0.163403955305871,0.870200388857215,0.921652787065497,"51067","YARS2"
"5318",5.4530489646098,2.37711172512996,0.730089258340417,3.25591932489656,0.00113025861659436,0.00444973623130391,"5318","PKP2"
"341359",0.346006919400318,-1.89865296956333,3.12536586938765,-0.607497825505893,0.543520585281577,NA,"341359","SYT10"
"84920",79.3989169836995,0.463053833784261,0.372472279777329,1.24319005446817,0.213797806757105,0.34521739221049,"84920","ALG10"
"107984469",0.205083500541232,-0.00105256637919746,3.16074699792792,-0.000333011905061521,0.999734294947299,NA,"107984469","LOC107984469"
"144245",64.1347539395875,0.499019752163721,0.331056651300822,1.50735455760494,0.131719800114705,0.237230809655853,"144245","ALG10B"
"144402",347.783783767777,1.00930255882022,0.264968319278969,3.80914428399113,0.000139448569525971,0.000714397722270044,"144402","CPNE8"
"107984504",28.9241982193019,2.08603826433243,0.452647767594974,4.60852436192506,4.0553686367039e-06,3.04139582776514e-05,"107984504","CPNE8-AS1"
"55605",89.8853713142187,-1.55869979134738,0.374490987215269,-4.16218238772028,3.15220413279638e-05,0.000192902628831143,"55605","KIF21A"
"225",10.0446059689222,1.69952972404502,0.659678748838221,2.57629903500471,0.00998642382310466,0.0286792450256666,"225","ABCD2"
"283461",0.989859100661892,1.14377264467377,1.372647131663,0.833260506863155,0.404697824466829,NA,"283461","REDIC1"
"114134",79.0494432898844,0.690233008766914,0.27313484244634,2.52707784398659,0.0115016006328531,0.0323325396850849,"114134","SLC2A13"
"112268095",2.52589680533413,-0.338709032117998,0.877056902600119,-0.386188206391013,0.699357287482789,0.804961102363997,"112268095","LOC112268095"
"101930164",0.471340490832852,1.45662907428797,1.97758694907753,0.736568915448918,0.46138454402977,NA,"101930164","LINC02555"
"105369734",0.22245145012371,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"105369734","LINC02471"
"107984474",0.179065000090967,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"107984474","LRRK2-DT"
"105369735",2.19336990138416,3.96941381340054,1.27329071710638,3.1174450265539,0.0018242596548115,0.00675472252335882,"105369735","LOC105369735"
"120892",114.009182269776,2.65636806783857,0.58085046479404,4.57323911891932,4.80241531379388e-06,3.54231388117261e-05,"120892","LRRK2"
"105369736",1.26903113170285,1.00169539481494,1.51466181621202,0.661332704167626,0.50839897255334,0.6495976553087,"105369736","LOC105369736"
"283463",1.31276857893136,-1.08701607252803,1.62686726474012,-0.668165188449886,0.504028153930967,0.645429968389844,"283463","MUC19"
"1272",0.292373483834046,-0.578121676706763,2.54824542172206,-0.226870485777653,0.820524452616158,NA,"1272","CNTN1"
"29951",0.193603959234994,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"29951","PDZRN4"
"105378247",0.36451223404704,1.05464940864094,2.4089855745718,0.437798141995271,0.661532617966083,NA,"105378247","LOC105378247"
"283464",230.545732585644,-0.0719534182905774,0.218080906363349,-0.329939101457577,0.741445977602093,0.835531078297838,"283464","GXYLT1"
"10138",235.311038953288,-0.228116172661717,0.211631766324353,-1.07789192815269,0.281081988059318,0.423679590781719,"10138","YAF2"
"85437",1507.04755172045,-0.980610357466096,0.282308242903668,-3.47354490035458,0.00051363141637625,0.00222576800852992,"85437","ZCRB1"
"102467003",1.66162619566327,1.08716404818143,1.26441755533853,0.85981410459803,0.389891523024281,0.540062166159838,"102467003","MIR7851"
"51535",415.724622893099,0.470242365496486,0.277628036260607,1.69378558387047,0.0903060344746332,0.175963352853016,"51535","PPHLN1"
"144165",22.8718646711592,3.199958116435,0.462049159353221,6.92557934942316,4.34194873510843e-12,8.58032466931996e-11,"144165","PRICKLE1"
"105369738",0.432473208763191,-1.1267499061635,2.04324166070827,-0.551452100762729,0.58132379347539,NA,"105369738","LINC02451"
